,本部変電所,地域共同変電所,大学会館変電所,図書館変電所,体育施設変電所
2655,60.0,30.0,120.0,60.0,60.0
2656,50.0,40.0,90.0,70.0,80.0
2657,50.0,40.0,80.0,60.0,80.0
2658,40.0,20.0,100.0,70.0,110.0
2659,20.0,30.0,70.0,60.0,120.0
2660,30.0,10.0,60.0,60.0,90.0
2661,20.0,20.0,40.0,40.0,60.0
2662,10.0,20.0,30.0,0.0,40.0
2663,20.0,10.0,40.0,10.0,30.0
2664,10.0,20.0,30.0,10.0,30.0
2665,20.0,20.0,30.0,10.0,30.0
2666,10.0,20.0,30.0,10.0,40.0
2667,20.0,10.0,40.0,0.0,30.0
2668,10.0,20.0,30.0,10.0,30.0
2669,10.0,20.0,40.0,10.0,30.0
2670,10.0,10.0,40.0,10.0,40.0
2671,20.0,20.0,40.0,0.0,30.0
2672,10.0,20.0,60.0,30.0,40.0
2673,10.0,20.0,120.0,50.0,60.0
2674,10.0,30.0,140.0,40.0,70.0
2675,10.0,20.0,140.0,50.0,60.0
2676,10.0,20.0,140.0,50.0,70.0
2677,10.0,30.0,150.0,50.0,60.0
2678,10.0,20.0,160.0,60.0,70.0
2679,20.0,10.0,150.0,60.0,60.0
2680,20.0,20.0,120.0,50.0,60.0
2681,20.0,20.0,80.0,10.0,60.0
2682,10.0,20.0,50.0,0.0,60.0
2683,20.0,20.0,50.0,10.0,50.0
2684,10.0,10.0,30.0,10.0,50.0
2685,20.0,20.0,40.0,10.0,30.0
2686,10.0,20.0,30.0,0.0,40.0
2687,20.0,20.0,40.0,10.0,30.0
2688,10.0,10.0,30.0,10.0,40.0
2689,20.0,20.0,30.0,0.0,30.0
2690,10.0,20.0,40.0,10.0,40.0
2691,20.0,10.0,30.0,10.0,30.0
2692,10.0,20.0,30.0,0.0,30.0
2693,10.0,20.0,40.0,10.0,30.0
2694,10.0,10.0,50.0,0.0,40.0
2695,10.0,20.0,30.0,10.0,30.0
2696,10.0,20.0,60.0,20.0,30.0
2697,10.0,20.0,80.0,50.0,40.0
2698,0.0,10.0,80.0,50.0,40.0
2699,0.0,20.0,90.0,40.0,60.0
2700,0.0,20.0,110.0,50.0,60.0
2701,10.0,30.0,100.0,60.0,70.0
2702,10.0,20.0,120.0,60.0,50.0
2703,10.0,20.0,120.0,50.0,50.0
2704,10.0,20.0,100.0,50.0,50.0
2705,10.0,20.0,60.0,10.0,50.0
2706,10.0,20.0,60.0,0.0,40.0
2707,20.0,20.0,50.0,10.0,50.0
2708,20.0,10.0,60.0,10.0,40.0
2709,10.0,20.0,40.0,10.0,30.0
2710,20.0,20.0,30.0,0.0,30.0
2711,10.0,20.0,40.0,10.0,40.0
2712,20.0,10.0,40.0,10.0,30.0
2713,10.0,20.0,30.0,10.0,30.0
2714,20.0,20.0,40.0,0.0,30.0
2715,10.0,10.0,40.0,10.0,40.0
2716,10.0,20.0,40.0,10.0,30.0
2717,20.0,20.0,50.0,10.0,30.0
2718,10.0,10.0,50.0,30.0,30.0
2719,20.0,20.0,50.0,30.0,30.0
2720,70.0,30.0,100.0,50.0,40.0
2721,60.0,30.0,190.0,50.0,30.0
2722,60.0,40.0,240.0,60.0,30.0
2723,60.0,40.0,260.0,50.0,40.0
2724,60.0,40.0,280.0,60.0,40.0
2725,70.0,40.0,260.0,60.0,30.0
2726,80.0,40.0,190.0,60.0,50.0
2727,80.0,40.0,150.0,60.0,60.0
2728,60.0,40.0,130.0,70.0,60.0
2729,60.0,30.0,110.0,70.0,80.0
2730,50.0,40.0,110.0,60.0,90.0
2731,30.0,30.0,80.0,70.0,80.0
2732,30.0,30.0,60.0,70.0,70.0
2733,30.0,30.0,40.0,20.0,50.0
2734,10.0,20.0,40.0,10.0,30.0
2735,20.0,20.0,40.0,10.0,40.0
2736,20.0,20.0,40.0,10.0,30.0
2737,20.0,20.0,30.0,0.0,30.0
2738,10.0,10.0,40.0,10.0,30.0
2739,20.0,20.0,40.0,10.0,40.0
2740,20.0,20.0,30.0,10.0,30.0
2741,10.0,20.0,50.0,10.0,30.0
2742,20.0,20.0,50.0,0.0,40.0
2743,20.0,20.0,50.0,10.0,40.0
2744,60.0,30.0,110.0,40.0,50.0
2745,60.0,40.0,200.0,70.0,30.0
2746,50.0,30.0,240.0,70.0,70.0
2747,60.0,40.0,210.0,70.0,60.0
2748,50.0,30.0,240.0,60.0,60.0
2749,50.0,40.0,220.0,70.0,40.0
2750,50.0,30.0,150.0,60.0,40.0
2751,50.0,40.0,120.0,70.0,50.0
2752,50.0,40.0,110.0,60.0,70.0
2753,50.0,30.0,90.0,70.0,70.0
2754,30.0,30.0,80.0,60.0,80.0
2755,30.0,30.0,60.0,70.0,80.0
2756,30.0,20.0,60.0,60.0,60.0
2757,20.0,20.0,50.0,30.0,50.0
2758,20.0,20.0,40.0,10.0,30.0
2759,20.0,20.0,30.0,0.0,40.0
2760,10.0,10.0,40.0,10.0,30.0
2761,20.0,20.0,30.0,10.0,30.0
2762,20.0,20.0,40.0,10.0,40.0
2763,10.0,20.0,40.0,10.0,30.0
2764,10.0,10.0,40.0,0.0,30.0
2765,20.0,20.0,50.0,10.0,30.0
2766,10.0,20.0,50.0,30.0,30.0
2767,20.0,20.0,40.0,30.0,30.0
2768,60.0,20.0,100.0,40.0,40.0
2769,80.0,40.0,200.0,60.0,30.0
2770,70.0,40.0,260.0,50.0,30.0
2771,70.0,30.0,260.0,60.0,30.0
2772,70.0,40.0,260.0,60.0,40.0
2773,60.0,30.0,250.0,60.0,40.0
2774,70.0,40.0,170.0,60.0,60.0
2775,60.0,30.0,140.0,70.0,70.0
2776,60.0,30.0,110.0,70.0,70.0
2777,50.0,40.0,120.0,60.0,70.0
2778,40.0,20.0,90.0,70.0,80.0
2779,30.0,30.0,50.0,60.0,90.0
2780,30.0,10.0,60.0,60.0,80.0
2781,20.0,20.0,40.0,30.0,50.0
2782,20.0,20.0,40.0,10.0,40.0
2783,20.0,10.0,30.0,0.0,40.0
2784,10.0,20.0,40.0,10.0,30.0
2785,20.0,10.0,30.0,10.0,30.0
2786,10.0,20.0,50.0,0.0,40.0
2787,20.0,20.0,30.0,10.0,30.0
2788,10.0,10.0,40.0,10.0,30.0
2789,10.0,20.0,50.0,0.0,30.0
2790,20.0,10.0,50.0,10.0,40.0
2791,10.0,20.0,50.0,0.0,30.0
2792,70.0,30.0,100.0,30.0,40.0
2793,60.0,30.0,220.0,70.0,30.0
2794,50.0,40.0,260.0,50.0,40.0
2795,60.0,40.0,260.0,60.0,40.0
2796,60.0,30.0,270.0,60.0,40.0
2797,80.0,40.0,270.0,70.0,30.0
2798,70.0,40.0,190.0,60.0,40.0
2799,70.0,30.0,130.0,60.0,40.0
2800,60.0,40.0,100.0,70.0,60.0
2801,50.0,40.0,90.0,70.0,70.0
2802,30.0,30.0,90.0,70.0,80.0
2803,30.0,30.0,70.0,70.0,70.0
2804,30.0,30.0,60.0,50.0,70.0
2805,10.0,30.0,40.0,30.0,60.0
2806,20.0,20.0,40.0,10.0,40.0
2807,10.0,20.0,40.0,10.0,30.0
2808,20.0,20.0,40.0,10.0,30.0
2809,10.0,20.0,30.0,0.0,30.0
2810,20.0,20.0,40.0,10.0,40.0
2811,10.0,20.0,40.0,10.0,30.0
2812,10.0,20.0,40.0,0.0,30.0
2813,20.0,20.0,50.0,10.0,40.0
2814,10.0,20.0,50.0,40.0,30.0
2815,10.0,30.0,50.0,30.0,40.0
2816,50.0,30.0,110.0,40.0,40.0
2817,50.0,30.0,200.0,50.0,30.0
2818,40.0,40.0,240.0,50.0,40.0
2819,40.0,50.0,240.0,60.0,30.0
2820,50.0,40.0,260.0,50.0,40.0
2821,60.0,40.0,260.0,60.0,40.0
2822,70.0,40.0,190.0,60.0,40.0
2823,60.0,40.0,130.0,70.0,50.0
2824,60.0,40.0,120.0,60.0,60.0
2825,50.0,40.0,100.0,70.0,70.0
2826,30.0,30.0,110.0,70.0,90.0
2827,30.0,30.0,70.0,70.0,70.0
2828,20.0,20.0,60.0,60.0,70.0
2829,30.0,10.0,40.0,30.0,60.0
2830,20.0,20.0,40.0,10.0,40.0
2831,20.0,20.0,40.0,10.0,40.0
2832,10.0,20.0,30.0,0.0,30.0
2833,20.0,10.0,30.0,10.0,40.0
2834,20.0,20.0,40.0,10.0,30.0
2835,10.0,20.0,40.0,10.0,40.0
2836,20.0,20.0,30.0,10.0,30.0
2837,20.0,10.0,40.0,10.0,40.0
2838,10.0,20.0,50.0,0.0,30.0
2839,10.0,20.0,40.0,10.0,30.0
2840,10.0,20.0,60.0,20.0,40.0
2841,10.0,20.0,70.0,50.0,50.0
2842,10.0,20.0,70.0,50.0,60.0
2843,0.0,30.0,90.0,60.0,60.0
2844,10.0,20.0,80.0,50.0,60.0
2845,0.0,20.0,80.0,50.0,60.0
2846,10.0,30.0,90.0,60.0,50.0
2847,10.0,20.0,110.0,50.0,60.0
2848,20.0,20.0,110.0,60.0,60.0
2849,10.0,20.0,110.0,10.0,50.0
2850,20.0,20.0,90.0,10.0,60.0
2851,20.0,20.0,80.0,10.0,50.0
2852,20.0,10.0,50.0,0.0,50.0
2853,20.0,20.0,40.0,10.0,50.0
2854,10.0,20.0,50.0,10.0,30.0
2855,20.0,20.0,40.0,10.0,40.0
2856,20.0,10.0,50.0,0.0,30.0
2857,20.0,20.0,30.0,10.0,40.0
2858,10.0,20.0,50.0,10.0,30.0
2859,20.0,20.0,40.0,0.0,40.0
2860,20.0,10.0,40.0,10.0,30.0
2861,10.0,20.0,60.0,10.0,40.0
2862,20.0,20.0,50.0,0.0,30.0
2863,10.0,10.0,60.0,10.0,30.0
2864,10.0,20.0,50.0,40.0,40.0
2865,10.0,20.0,50.0,50.0,50.0
2866,0.0,20.0,50.0,50.0,50.0
2867,10.0,20.0,50.0,50.0,50.0
2868,0.0,20.0,50.0,50.0,50.0
2869,0.0,20.0,40.0,60.0,40.0
2870,10.0,30.0,70.0,50.0,40.0
2871,20.0,20.0,60.0,70.0,50.0
2872,10.0,20.0,60.0,60.0,50.0
2873,20.0,20.0,70.0,0.0,60.0
2874,20.0,20.0,70.0,10.0,60.0
2875,20.0,20.0,60.0,10.0,40.0
2876,20.0,20.0,50.0,10.0,40.0
2877,20.0,10.0,50.0,10.0,40.0
2878,10.0,20.0,50.0,10.0,30.0
2879,20.0,20.0,40.0,10.0,40.0
2880,20.0,20.0,50.0,0.0,30.0
2881,20.0,10.0,40.0,10.0,40.0
2882,10.0,20.0,40.0,10.0,30.0
2883,20.0,20.0,50.0,10.0,30.0
2884,20.0,20.0,40.0,0.0,40.0
2885,20.0,10.0,60.0,10.0,30.0
2886,10.0,20.0,60.0,30.0,30.0
2887,20.0,20.0,50.0,30.0,30.0
2888,90.0,30.0,120.0,40.0,30.0
2889,70.0,40.0,210.0,60.0,30.0
2890,80.0,40.0,280.0,50.0,30.0
2891,90.0,40.0,290.0,60.0,40.0
2892,90.0,40.0,310.0,50.0,40.0
2893,70.0,40.0,280.0,70.0,30.0
2894,90.0,40.0,260.0,60.0,60.0
2895,80.0,40.0,200.0,70.0,50.0
2896,80.0,40.0,170.0,70.0,50.0
2897,70.0,40.0,150.0,70.0,80.0
2898,50.0,30.0,120.0,70.0,70.0
2899,50.0,30.0,80.0,70.0,80.0
2900,40.0,30.0,60.0,60.0,70.0
2901,20.0,30.0,50.0,30.0,50.0
2902,20.0,30.0,40.0,10.0,40.0
2903,20.0,20.0,40.0,10.0,30.0
2904,10.0,20.0,30.0,10.0,30.0
2905,20.0,20.0,40.0,10.0,40.0
2906,10.0,20.0,40.0,10.0,30.0
2907,20.0,20.0,40.0,0.0,30.0
2908,10.0,10.0,40.0,10.0,40.0
2909,20.0,20.0,50.0,10.0,30.0
2910,10.0,20.0,50.0,10.0,30.0
2911,20.0,20.0,50.0,0.0,30.0
2912,80.0,30.0,110.0,30.0,30.0
2913,80.0,40.0,220.0,50.0,30.0
2914,70.0,40.0,270.0,60.0,50.0
2915,70.0,40.0,270.0,60.0,60.0
2916,70.0,50.0,280.0,50.0,40.0
2917,80.0,40.0,260.0,60.0,50.0
2918,80.0,50.0,210.0,70.0,40.0
2919,80.0,50.0,170.0,60.0,50.0
2920,80.0,40.0,160.0,70.0,70.0
2921,80.0,40.0,170.0,60.0,70.0
2922,60.0,40.0,140.0,70.0,70.0
2923,60.0,30.0,90.0,70.0,70.0
2924,30.0,20.0,70.0,60.0,60.0
2925,20.0,20.0,50.0,40.0,50.0
2926,20.0,20.0,50.0,10.0,40.0
2927,10.0,20.0,40.0,0.0,40.0
2928,20.0,10.0,40.0,10.0,30.0
2929,20.0,20.0,40.0,10.0,30.0
2930,10.0,20.0,50.0,10.0,40.0
2931,20.0,20.0,40.0,10.0,30.0
2932,10.0,20.0,50.0,0.0,40.0
2933,20.0,20.0,50.0,10.0,30.0
2934,10.0,20.0,60.0,30.0,30.0
2935,20.0,20.0,50.0,30.0,30.0
2936,100.0,30.0,120.0,50.0,30.0
2937,90.0,30.0,220.0,60.0,30.0
2938,90.0,50.0,280.0,60.0,30.0
2939,90.0,40.0,290.0,60.0,20.0
2940,80.0,40.0,300.0,60.0,40.0
2941,80.0,40.0,280.0,60.0,40.0
2942,90.0,50.0,200.0,70.0,70.0
2943,90.0,40.0,170.0,70.0,80.0
2944,90.0,50.0,180.0,70.0,70.0
2945,80.0,40.0,160.0,70.0,80.0
2946,60.0,40.0,120.0,70.0,90.0
2947,40.0,30.0,80.0,70.0,80.0
2948,40.0,40.0,70.0,60.0,90.0
2949,20.0,20.0,40.0,30.0,70.0
2950,10.0,30.0,40.0,10.0,40.0
2951,20.0,20.0,40.0,10.0,30.0
2952,10.0,20.0,30.0,0.0,40.0
2953,20.0,20.0,40.0,10.0,30.0
2954,20.0,20.0,40.0,10.0,30.0
2955,10.0,20.0,40.0,0.0,40.0
2956,20.0,10.0,40.0,10.0,30.0
2957,10.0,20.0,50.0,10.0,40.0
2958,20.0,20.0,50.0,10.0,30.0
2959,20.0,20.0,50.0,0.0,40.0
2960,70.0,30.0,110.0,40.0,30.0
2961,70.0,30.0,170.0,60.0,40.0
2962,60.0,40.0,220.0,70.0,50.0
2963,60.0,30.0,220.0,60.0,40.0
2964,50.0,30.0,240.0,60.0,60.0
2965,60.0,30.0,210.0,60.0,50.0
2966,70.0,40.0,160.0,70.0,60.0
2967,70.0,30.0,110.0,70.0,60.0
2968,70.0,40.0,100.0,60.0,70.0
2969,50.0,30.0,90.0,60.0,80.0
2970,40.0,30.0,80.0,70.0,90.0
2971,30.0,30.0,60.0,60.0,80.0
2972,30.0,20.0,60.0,60.0,70.0
2973,20.0,20.0,40.0,30.0,50.0
2974,30.0,20.0,40.0,10.0,30.0
2975,20.0,20.0,40.0,0.0,40.0
2976,10.0,20.0,40.0,10.0,30.0
2977,20.0,10.0,30.0,10.0,30.0
2978,20.0,20.0,40.0,10.0,30.0
2979,20.0,20.0,40.0,10.0,40.0
2980,10.0,20.0,40.0,10.0,30.0
2981,20.0,10.0,50.0,0.0,30.0
2982,10.0,20.0,50.0,40.0,30.0
2983,20.0,20.0,50.0,30.0,40.0
2984,50.0,30.0,100.0,50.0,50.0
2985,50.0,20.0,140.0,60.0,40.0
2986,50.0,40.0,190.0,50.0,30.0
2987,60.0,30.0,190.0,60.0,40.0
2988,40.0,30.0,200.0,60.0,40.0
2989,50.0,40.0,180.0,60.0,50.0
2990,60.0,30.0,130.0,60.0,70.0
2991,50.0,30.0,90.0,60.0,60.0
2992,40.0,30.0,90.0,60.0,80.0
2993,40.0,30.0,100.0,60.0,80.0
2994,40.0,30.0,100.0,60.0,120.0
2995,20.0,20.0,70.0,60.0,100.0
2996,20.0,20.0,60.0,60.0,100.0
2997,20.0,20.0,40.0,20.0,50.0
2998,20.0,10.0,40.0,10.0,40.0
2999,10.0,20.0,30.0,0.0,40.0
3000,20.0,20.0,30.0,10.0,30.0
3001,20.0,10.0,30.0,10.0,40.0
3002,10.0,20.0,40.0,0.0,30.0
3003,20.0,20.0,30.0,10.0,40.0
3004,20.0,10.0,30.0,10.0,30.0
3005,10.0,20.0,40.0,0.0,30.0
3006,10.0,20.0,40.0,10.0,40.0
3007,20.0,10.0,40.0,10.0,30.0
3008,10.0,20.0,50.0,10.0,40.0
3009,10.0,20.0,60.0,20.0,50.0
3010,10.0,20.0,70.0,10.0,60.0
3011,0.0,20.0,70.0,10.0,50.0
3012,10.0,10.0,70.0,20.0,70.0
3013,10.0,20.0,60.0,10.0,60.0
3014,10.0,20.0,70.0,10.0,60.0
3015,10.0,20.0,80.0,20.0,70.0
3016,20.0,20.0,70.0,0.0,70.0
3017,10.0,20.0,80.0,10.0,70.0
3018,20.0,10.0,80.0,10.0,70.0
3019,20.0,20.0,50.0,0.0,70.0
3020,20.0,20.0,40.0,10.0,50.0
3021,10.0,20.0,40.0,10.0,40.0
3022,20.0,10.0,30.0,10.0,40.0
3023,20.0,20.0,30.0,0.0,30.0
3024,20.0,20.0,40.0,10.0,40.0
3025,10.0,10.0,30.0,10.0,30.0
3026,20.0,20.0,30.0,0.0,40.0
3027,10.0,20.0,40.0,10.0,30.0
3028,20.0,10.0,30.0,0.0,40.0
3029,20.0,20.0,30.0,10.0,30.0
3030,10.0,20.0,50.0,10.0,30.0
3031,10.0,10.0,40.0,10.0,30.0
3032,10.0,20.0,70.0,20.0,40.0
3033,10.0,20.0,60.0,10.0,50.0
3034,10.0,20.0,50.0,20.0,70.0
3035,10.0,20.0,50.0,10.0,70.0
3036,10.0,10.0,50.0,10.0,60.0
3037,10.0,20.0,50.0,10.0,50.0
3038,10.0,20.0,60.0,0.0,60.0
3039,10.0,20.0,60.0,0.0,50.0
3040,20.0,20.0,70.0,10.0,50.0
3041,10.0,20.0,50.0,10.0,50.0
3042,20.0,20.0,60.0,0.0,60.0
3043,20.0,20.0,40.0,10.0,60.0
3044,20.0,20.0,50.0,10.0,50.0
3045,20.0,10.0,30.0,10.0,40.0
3046,10.0,20.0,40.0,10.0,40.0
3047,20.0,20.0,30.0,10.0,30.0
3048,20.0,20.0,40.0,10.0,30.0
3049,20.0,20.0,30.0,10.0,40.0
3050,10.0,10.0,40.0,10.0,30.0
3051,20.0,20.0,30.0,10.0,40.0
3052,20.0,20.0,40.0,0.0,30.0
3053,10.0,20.0,30.0,10.0,30.0
3054,20.0,20.0,50.0,30.0,30.0
3055,20.0,20.0,40.0,30.0,30.0
3056,70.0,30.0,70.0,50.0,40.0
3057,70.0,30.0,120.0,60.0,40.0
3058,80.0,40.0,200.0,50.0,70.0
3059,70.0,30.0,220.0,60.0,60.0
3060,70.0,40.0,220.0,60.0,60.0
3061,80.0,40.0,210.0,50.0,60.0
3062,80.0,40.0,150.0,60.0,60.0
3063,70.0,40.0,100.0,70.0,70.0
3064,80.0,40.0,90.0,60.0,60.0
3065,60.0,40.0,80.0,20.0,70.0
3066,40.0,40.0,70.0,10.0,70.0
3067,40.0,30.0,60.0,10.0,60.0
3068,30.0,30.0,60.0,10.0,60.0
3069,20.0,30.0,40.0,0.0,50.0
3070,20.0,20.0,50.0,10.0,40.0
3071,10.0,20.0,40.0,10.0,40.0
3072,10.0,20.0,30.0,10.0,30.0
3073,20.0,20.0,40.0,10.0,30.0
3074,10.0,20.0,30.0,20.0,40.0
3075,20.0,10.0,40.0,10.0,30.0
3076,20.0,20.0,40.0,10.0,30.0
3077,10.0,20.0,30.0,10.0,30.0
3078,10.0,10.0,50.0,0.0,40.0
3079,10.0,20.0,40.0,10.0,30.0
3080,10.0,30.0,40.0,0.0,20.0
3081,10.0,40.0,40.0,10.0,30.0
3082,20.0,30.0,40.0,0.0,20.0
3083,10.0,40.0,40.0,0.0,30.0
3084,10.0,30.0,40.0,0.0,20.0
3085,20.0,40.0,40.0,0.0,30.0
3086,10.0,30.0,40.0,0.0,20.0
3087,20.0,40.0,50.0,10.0,30.0
3088,10.0,30.0,50.0,10.0,30.0
3089,20.0,30.0,50.0,0.0,30.0
3090,20.0,30.0,50.0,10.0,40.0
3091,20.0,20.0,40.0,20.0,30.0
3092,30.0,20.0,50.0,10.0,30.0
3093,20.0,20.0,40.0,10.0,40.0
3094,20.0,10.0,30.0,0.0,30.0
3095,20.0,20.0,40.0,10.0,30.0
3096,20.0,20.0,40.0,10.0,30.0
3097,20.0,20.0,30.0,10.0,40.0
3098,20.0,20.0,40.0,10.0,30.0
3099,10.0,20.0,40.0,10.0,30.0
3100,20.0,20.0,30.0,10.0,30.0
3101,10.0,10.0,40.0,10.0,40.0
3102,10.0,20.0,50.0,10.0,30.0
3103,10.0,20.0,40.0,0.0,30.0
3104,10.0,20.0,50.0,10.0,30.0
3105,10.0,30.0,40.0,0.0,20.0
3106,10.0,20.0,40.0,0.0,30.0
3107,10.0,30.0,40.0,0.0,20.0
3108,0.0,30.0,40.0,0.0,30.0
3109,10.0,40.0,40.0,0.0,20.0
3110,10.0,40.0,40.0,0.0,20.0
3111,10.0,30.0,50.0,10.0,30.0
3112,10.0,40.0,50.0,10.0,30.0
3113,10.0,40.0,50.0,10.0,30.0
3114,20.0,30.0,50.0,10.0,40.0
3115,10.0,20.0,40.0,10.0,30.0
3116,20.0,20.0,40.0,10.0,40.0
3117,20.0,20.0,40.0,10.0,30.0
3118,10.0,20.0,30.0,10.0,30.0
3119,20.0,20.0,40.0,10.0,30.0
3120,10.0,20.0,40.0,10.0,40.0
3121,20.0,20.0,30.0,10.0,30.0
3122,10.0,20.0,40.0,10.0,30.0
3123,20.0,10.0,40.0,10.0,40.0
3124,20.0,20.0,30.0,10.0,30.0
3125,10.0,20.0,40.0,10.0,30.0
3126,10.0,20.0,50.0,10.0,30.0
3127,10.0,20.0,40.0,0.0,40.0
3128,20.0,20.0,50.0,10.0,30.0
3129,10.0,30.0,50.0,10.0,30.0
3130,10.0,40.0,40.0,0.0,30.0
3131,10.0,30.0,40.0,0.0,30.0
3132,0.0,40.0,40.0,10.0,20.0
3133,10.0,40.0,30.0,0.0,30.0
3134,10.0,40.0,50.0,10.0,40.0
3135,20.0,40.0,50.0,10.0,30.0
3136,10.0,30.0,50.0,0.0,30.0
3137,20.0,30.0,40.0,10.0,40.0
3138,10.0,30.0,40.0,10.0,30.0
3139,20.0,20.0,30.0,10.0,40.0
3140,10.0,30.0,40.0,10.0,30.0
3141,20.0,10.0,40.0,10.0,40.0
3142,10.0,20.0,30.0,10.0,30.0
3143,20.0,20.0,40.0,10.0,30.0
3144,10.0,20.0,30.0,10.0,30.0
3145,20.0,20.0,30.0,10.0,40.0
3146,10.0,20.0,40.0,10.0,30.0
3147,10.0,20.0,40.0,0.0,30.0
3148,20.0,10.0,30.0,10.0,30.0
3149,10.0,20.0,40.0,10.0,40.0
3150,20.0,20.0,50.0,10.0,30.0
3151,10.0,20.0,30.0,10.0,30.0
3152,10.0,20.0,50.0,10.0,30.0
3153,10.0,30.0,40.0,10.0,40.0
3154,20.0,30.0,50.0,10.0,30.0
3155,10.0,30.0,40.0,10.0,30.0
3156,10.0,30.0,50.0,10.0,30.0
3157,10.0,40.0,30.0,0.0,30.0
3158,0.0,30.0,40.0,0.0,20.0
3159,10.0,30.0,40.0,0.0,30.0
3160,10.0,40.0,40.0,10.0,30.0
3161,10.0,20.0,50.0,10.0,30.0
3162,20.0,30.0,40.0,10.0,30.0
3163,10.0,20.0,30.0,10.0,40.0
3164,20.0,20.0,40.0,10.0,30.0
3165,10.0,20.0,40.0,10.0,30.0
3166,20.0,10.0,30.0,10.0,30.0
3167,10.0,20.0,40.0,10.0,40.0
3168,20.0,20.0,30.0,10.0,30.0
3169,10.0,20.0,30.0,10.0,30.0
3170,20.0,20.0,40.0,0.0,30.0
3171,10.0,10.0,40.0,10.0,30.0
3172,10.0,20.0,30.0,10.0,40.0
3173,20.0,10.0,40.0,10.0,30.0
3174,10.0,20.0,40.0,10.0,30.0
3175,10.0,20.0,30.0,0.0,30.0
3176,0.0,30.0,40.0,0.0,30.0
3177,0.0,30.0,30.0,0.0,20.0
3178,0.0,30.0,30.0,0.0,20.0
3179,0.0,40.0,30.0,10.0,20.0
3180,0.0,30.0,40.0,10.0,20.0
3181,10.0,40.0,30.0,0.0,20.0
3182,10.0,40.0,40.0,0.0,30.0
3183,0.0,30.0,40.0,0.0,20.0
3184,10.0,40.0,60.0,0.0,30.0
3185,10.0,30.0,50.0,10.0,40.0
3186,20.0,30.0,50.0,10.0,30.0
3187,20.0,20.0,50.0,10.0,40.0
3188,10.0,20.0,40.0,10.0,30.0
3189,20.0,20.0,50.0,10.0,40.0
3190,10.0,20.0,40.0,10.0,30.0
3191,20.0,10.0,40.0,10.0,30.0
3192,20.0,20.0,40.0,10.0,30.0
3193,10.0,20.0,30.0,10.0,30.0
3194,20.0,10.0,40.0,0.0,30.0
3195,10.0,20.0,30.0,10.0,40.0
3196,20.0,10.0,40.0,10.0,30.0
3197,10.0,20.0,40.0,10.0,30.0
3198,10.0,20.0,40.0,10.0,30.0
3199,10.0,10.0,40.0,10.0,40.0
3200,20.0,20.0,50.0,0.0,30.0
3201,10.0,20.0,30.0,10.0,50.0
3202,10.0,10.0,40.0,0.0,50.0
3203,10.0,20.0,40.0,0.0,50.0
3204,0.0,20.0,30.0,10.0,50.0
3205,10.0,20.0,30.0,0.0,50.0
3206,20.0,20.0,50.0,0.0,40.0
3207,10.0,10.0,40.0,10.0,40.0
3208,20.0,20.0,50.0,0.0,40.0
3209,20.0,20.0,40.0,10.0,40.0
3210,20.0,20.0,40.0,10.0,50.0
3211,20.0,10.0,40.0,10.0,40.0
3212,20.0,20.0,40.0,20.0,40.0
3213,10.0,20.0,40.0,10.0,30.0
3214,20.0,20.0,30.0,10.0,40.0
3215,20.0,10.0,40.0,0.0,30.0
3216,10.0,20.0,30.0,10.0,30.0
3217,20.0,20.0,40.0,10.0,30.0
3218,10.0,20.0,30.0,20.0,40.0
3219,20.0,10.0,40.0,10.0,30.0
3220,20.0,20.0,40.0,10.0,30.0
3221,10.0,20.0,30.0,10.0,30.0
3222,10.0,10.0,50.0,0.0,40.0
3223,10.0,20.0,40.0,10.0,30.0
3224,10.0,30.0,40.0,0.0,20.0
3225,10.0,40.0,40.0,10.0,30.0
3226,20.0,30.0,40.0,0.0,20.0
3227,10.0,40.0,40.0,0.0,30.0
3228,10.0,30.0,40.0,0.0,20.0
3229,20.0,40.0,40.0,0.0,30.0
3230,10.0,30.0,40.0,0.0,20.0
3231,20.0,40.0,50.0,10.0,30.0
3232,10.0,30.0,50.0,10.0,30.0
3233,20.0,30.0,50.0,0.0,30.0
3234,20.0,30.0,50.0,10.0,40.0
3235,20.0,20.0,40.0,20.0,30.0
3236,30.0,20.0,50.0,10.0,30.0
3237,20.0,20.0,40.0,10.0,40.0
3238,20.0,10.0,30.0,0.0,30.0
3239,20.0,20.0,40.0,10.0,30.0
3240,20.0,20.0,40.0,10.0,30.0
3241,20.0,20.0,30.0,10.0,40.0
3242,20.0,20.0,40.0,10.0,30.0
3243,10.0,20.0,40.0,10.0,30.0
3244,20.0,20.0,30.0,10.0,30.0
3245,10.0,10.0,40.0,10.0,40.0
3246,10.0,20.0,50.0,10.0,30.0
3247,10.0,20.0,40.0,0.0,30.0
3248,10.0,20.0,50.0,10.0,30.0
3249,10.0,30.0,40.0,0.0,20.0
3250,10.0,20.0,40.0,0.0,30.0
3251,10.0,30.0,40.0,0.0,20.0
3252,0.0,30.0,40.0,0.0,30.0
3253,10.0,40.0,40.0,0.0,20.0
3254,10.0,40.0,40.0,0.0,20.0
3255,10.0,30.0,50.0,10.0,30.0
3256,10.0,40.0,50.0,10.0,30.0
3257,10.0,40.0,50.0,10.0,30.0
3258,20.0,30.0,50.0,10.0,40.0
3259,10.0,20.0,40.0,10.0,30.0
3260,20.0,20.0,40.0,10.0,40.0
3261,20.0,20.0,40.0,10.0,30.0
