,教養学部変電所,教育学部変電所,経済学部変電所
8298,100.0,60.0,10.0
8299,0.0,70.0,20.0
8300,100.0,60.0,10.0
8301,100.0,60.0,10.0
8302,100.0,60.0,20.0
8303,0.0,60.0,10.0
8304,100.0,60.0,10.0
8305,100.0,70.0,10.0
8306,100.0,50.0,10.0
8307,0.0,70.0,10.0
8308,100.0,60.0,20.0
8309,100.0,60.0,10.0
8310,0.0,60.0,10.0
8311,100.0,60.0,10.0
8312,100.0,60.0,10.0
8313,100.0,70.0,10.0
8314,0.0,70.0,10.0
8315,100.0,80.0,0.0
8316,100.0,70.0,10.0
8317,100.0,80.0,10.0
8318,100.0,70.0,0.0
8319,0.0,70.0,10.0
8320,100.0,70.0,20.0
8321,100.0,60.0,10.0
8322,100.0,70.0,10.0
8323,100.0,60.0,10.0
8324,0.0,60.0,10.0
8325,100.0,70.0,10.0
8326,100.0,60.0,20.0
8327,100.0,60.0,10.0
8328,0.0,60.0,10.0
8329,100.0,60.0,10.0
8330,100.0,60.0,20.0
8331,100.0,60.0,10.0
8332,0.0,60.0,10.0
8333,100.0,60.0,10.0
8334,100.0,70.0,10.0
8335,100.0,60.0,10.0
8336,100.0,80.0,10.0
8337,200.0,150.0,10.0
8338,200.0,190.0,10.0
8339,200.0,200.0,20.0
8340,200.0,210.0,20.0
8341,200.0,180.0,20.0
8342,200.0,170.0,30.0
8343,100.0,170.0,20.0
8344,200.0,180.0,30.0
8345,100.0,150.0,20.0
8346,200.0,140.0,30.0
8347,100.0,110.0,20.0
8348,100.0,90.0,10.0
8349,100.0,80.0,20.0
8350,100.0,70.0,10.0
8351,0.0,60.0,20.0
8352,100.0,70.0,10.0
8353,100.0,60.0,10.0
8354,100.0,60.0,10.0
8355,100.0,60.0,10.0
8356,0.0,60.0,20.0
8357,100.0,70.0,10.0
8358,100.0,60.0,10.0
8359,100.0,70.0,10.0
8360,100.0,90.0,20.0
8361,200.0,170.0,10.0
8362,200.0,220.0,20.0
8363,100.0,210.0,20.0
8364,200.0,230.0,30.0
8365,200.0,200.0,30.0
8366,200.0,180.0,40.0
8367,200.0,190.0,40.0
8368,200.0,190.0,30.0
8369,100.0,180.0,30.0
8370,200.0,160.0,20.0
8371,100.0,120.0,20.0
8372,100.0,90.0,20.0
8373,100.0,80.0,20.0
8374,0.0,80.0,10.0
8375,100.0,70.0,20.0
8376,100.0,60.0,10.0
8377,100.0,70.0,10.0
8378,0.0,70.0,10.0
8379,100.0,70.0,20.0
8380,100.0,70.0,10.0
8381,0.0,60.0,10.0
8382,100.0,70.0,10.0
8383,100.0,70.0,10.0
8384,100.0,90.0,20.0
8385,200.0,170.0,10.0
8386,200.0,200.0,10.0
8387,200.0,220.0,20.0
8388,200.0,220.0,30.0
8389,100.0,190.0,30.0
8390,200.0,170.0,30.0
8391,200.0,160.0,30.0
8392,200.0,200.0,20.0
8393,100.0,170.0,30.0
8394,200.0,140.0,20.0
8395,100.0,110.0,20.0
8396,100.0,90.0,20.0
8397,100.0,80.0,10.0
8398,0.0,70.0,20.0
8399,100.0,70.0,10.0
8400,100.0,70.0,10.0
8401,100.0,70.0,10.0
8402,0.0,60.0,20.0
8403,100.0,70.0,10.0
8404,100.0,60.0,10.0
8405,0.0,70.0,10.0
8406,100.0,70.0,20.0
8407,100.0,70.0,10.0
8408,100.0,90.0,10.0
8409,200.0,160.0,10.0
8410,200.0,190.0,10.0
8411,200.0,190.0,20.0
8412,100.0,230.0,20.0
8413,200.0,200.0,30.0
8414,200.0,180.0,20.0
8415,200.0,180.0,30.0
8416,200.0,190.0,40.0
8417,100.0,160.0,20.0
8418,200.0,140.0,30.0
8419,100.0,120.0,20.0
8420,100.0,80.0,10.0
8421,0.0,80.0,20.0
8422,100.0,70.0,10.0
8423,100.0,60.0,20.0
8424,100.0,70.0,10.0
8425,0.0,60.0,10.0
8426,100.0,60.0,10.0
8427,100.0,70.0,10.0
8428,100.0,60.0,10.0
8429,0.0,70.0,10.0
8430,100.0,70.0,10.0
8431,100.0,60.0,10.0
8432,100.0,80.0,10.0
8433,200.0,160.0,20.0
8434,200.0,190.0,10.0
8435,100.0,210.0,20.0
8436,200.0,240.0,20.0
8437,200.0,220.0,10.0
8438,200.0,190.0,20.0
8439,200.0,160.0,20.0
8440,200.0,170.0,30.0
8441,100.0,140.0,20.0
8442,200.0,120.0,20.0
8443,100.0,110.0,20.0
8444,100.0,80.0,10.0
8445,100.0,80.0,20.0
8446,100.0,70.0,10.0
8447,0.0,60.0,10.0
8448,100.0,70.0,10.0
8449,100.0,70.0,20.0
8450,100.0,60.0,10.0
8451,0.0,60.0,10.0
8452,100.0,70.0,10.0
8453,100.0,60.0,10.0
8454,0.0,60.0,10.0
8455,100.0,70.0,10.0
8456,100.0,60.0,10.0
8457,100.0,60.0,20.0
8458,100.0,70.0,20.0
8459,100.0,80.0,20.0
8460,100.0,70.0,20.0
8461,100.0,80.0,10.0
8462,100.0,70.0,20.0
8463,100.0,70.0,10.0
8464,100.0,80.0,20.0
8465,100.0,60.0,10.0
8466,100.0,70.0,10.0
8467,0.0,70.0,10.0
8468,100.0,70.0,20.0
8469,100.0,60.0,10.0
8470,100.0,60.0,10.0
8471,0.0,70.0,10.0
8472,100.0,60.0,20.0
8473,100.0,60.0,10.0
8474,0.0,60.0,10.0
8475,100.0,60.0,10.0
8476,100.0,60.0,10.0
8477,0.0,60.0,10.0
8478,100.0,60.0,10.0
8479,100.0,70.0,10.0
8480,100.0,60.0,10.0
8481,100.0,60.0,10.0
8482,100.0,70.0,10.0
8483,100.0,70.0,20.0
8484,200.0,60.0,10.0
8485,100.0,70.0,10.0
8486,100.0,70.0,10.0
8487,100.0,70.0,20.0
8488,100.0,70.0,10.0
8489,100.0,70.0,10.0
8490,100.0,60.0,20.0
8491,100.0,70.0,10.0
8492,100.0,60.0,10.0
8493,0.0,60.0,20.0
8494,100.0,70.0,10.0
8495,100.0,60.0,10.0
8496,100.0,60.0,10.0
8497,0.0,60.0,10.0
8498,100.0,60.0,10.0
8499,100.0,60.0,20.0
8500,0.0,60.0,10.0
8501,100.0,60.0,10.0
8502,100.0,70.0,10.0
8503,0.0,70.0,10.0
8504,200.0,80.0,20.0
8505,200.0,140.0,10.0
8506,200.0,200.0,20.0
8507,100.0,190.0,20.0
8508,200.0,220.0,30.0
8509,200.0,180.0,30.0
8510,200.0,180.0,40.0
8511,200.0,170.0,30.0
8512,200.0,190.0,40.0
8513,200.0,160.0,30.0
8514,100.0,140.0,20.0
8515,100.0,110.0,20.0
8516,100.0,90.0,30.0
8517,100.0,80.0,20.0
8518,100.0,70.0,10.0
8519,100.0,80.0,10.0
8520,0.0,70.0,20.0
8521,100.0,70.0,10.0
8522,100.0,70.0,10.0
8523,100.0,70.0,10.0
8524,0.0,70.0,20.0
8525,100.0,70.0,10.0
8526,100.0,80.0,10.0
8527,100.0,70.0,10.0
8528,100.0,90.0,10.0
8529,200.0,160.0,20.0
8530,200.0,200.0,20.0
8531,100.0,210.0,20.0
8532,200.0,220.0,30.0
8533,200.0,200.0,40.0
8534,200.0,200.0,40.0
8535,200.0,180.0,40.0
8536,200.0,190.0,30.0
8537,200.0,160.0,30.0
8538,100.0,150.0,30.0
8539,100.0,120.0,20.0
8540,100.0,90.0,20.0
8541,100.0,80.0,10.0
8542,100.0,80.0,20.0
8543,0.0,70.0,10.0
8544,100.0,70.0,10.0
8545,100.0,70.0,10.0
8546,100.0,60.0,20.0
8547,0.0,70.0,10.0
8548,100.0,70.0,10.0
8549,100.0,60.0,10.0
8550,100.0,70.0,20.0
8551,0.0,80.0,10.0
8552,200.0,100.0,20.0
8553,200.0,180.0,20.0
8554,200.0,230.0,20.0
8555,200.0,230.0,30.0
8556,200.0,250.0,30.0
8557,200.0,220.0,40.0
8558,200.0,210.0,30.0
8559,200.0,200.0,40.0
8560,200.0,230.0,30.0
8561,100.0,200.0,30.0
8562,200.0,150.0,20.0
8563,100.0,110.0,30.0
8564,100.0,80.0,20.0
8565,100.0,80.0,20.0
8566,100.0,70.0,10.0
8567,0.0,70.0,20.0
8568,100.0,80.0,10.0
8569,100.0,60.0,10.0
8570,100.0,70.0,10.0
8571,0.0,70.0,20.0
8572,100.0,70.0,10.0
8573,100.0,70.0,10.0
8574,0.0,70.0,20.0
8575,100.0,80.0,10.0
8576,200.0,80.0,10.0
8577,100.0,160.0,10.0
8578,200.0,190.0,20.0
8579,200.0,190.0,10.0
8580,200.0,210.0,20.0
8581,200.0,180.0,30.0
8582,200.0,170.0,30.0
8583,100.0,170.0,20.0
8584,200.0,170.0,40.0
8585,200.0,160.0,20.0
8586,100.0,130.0,30.0
8587,100.0,110.0,10.0
8588,100.0,90.0,20.0
8589,100.0,70.0,20.0
8590,0.0,70.0,10.0
8591,100.0,60.0,20.0
8592,100.0,70.0,10.0
8593,100.0,60.0,10.0
8594,0.0,60.0,10.0
8595,100.0,70.0,20.0
8596,100.0,60.0,10.0
8597,100.0,60.0,10.0
8598,0.0,70.0,20.0
8599,100.0,70.0,10.0
8600,200.0,80.0,10.0
8601,100.0,150.0,10.0
8602,200.0,180.0,20.0
8603,200.0,180.0,20.0
8604,100.0,200.0,10.0
8605,200.0,160.0,20.0
8606,200.0,150.0,20.0
8607,200.0,150.0,10.0
8608,100.0,150.0,20.0
8609,200.0,130.0,20.0
8610,100.0,120.0,20.0
8611,100.0,100.0,20.0
8612,100.0,70.0,20.0
8613,100.0,80.0,10.0
8614,100.0,60.0,20.0
8615,0.0,70.0,10.0
8616,100.0,60.0,10.0
8617,100.0,70.0,10.0
8618,0.0,60.0,10.0
8619,100.0,60.0,20.0
8620,100.0,70.0,10.0
8621,100.0,60.0,10.0
8622,0.0,60.0,10.0
8623,100.0,60.0,10.0
8624,100.0,60.0,0.0
8625,100.0,70.0,10.0
8626,100.0,60.0,0.0
8627,0.0,70.0,0.0
8628,100.0,70.0,0.0
8629,100.0,70.0,0.0
8630,100.0,70.0,10.0
8631,100.0,70.0,10.0
8632,100.0,70.0,10.0
8633,0.0,70.0,10.0
8634,100.0,70.0,10.0
8635,100.0,70.0,20.0
8636,100.0,70.0,10.0
8637,100.0,60.0,10.0
8638,0.0,60.0,20.0
8639,100.0,70.0,10.0
8640,100.0,70.0,10.0
8641,100.0,60.0,10.0
8642,0.0,60.0,10.0
8643,100.0,60.0,10.0
8644,100.0,60.0,10.0
8645,0.0,60.0,20.0
8646,100.0,60.0,10.0
8647,100.0,70.0,20.0
8648,100.0,60.0,20.0
8649,100.0,60.0,20.0
8650,100.0,70.0,10.0
8651,100.0,70.0,20.0
8652,100.0,60.0,10.0
8653,200.0,70.0,10.0
8654,100.0,60.0,20.0
8655,100.0,70.0,10.0
8656,100.0,70.0,10.0
8657,100.0,60.0,10.0
8658,100.0,70.0,20.0
8659,100.0,60.0,10.0
8660,100.0,60.0,10.0
8661,100.0,70.0,10.0
8662,100.0,60.0,20.0
8663,0.0,60.0,10.0
8664,100.0,70.0,10.0
8665,100.0,60.0,10.0
8666,0.0,60.0,10.0
8667,100.0,60.0,10.0
8668,100.0,50.0,20.0
8669,0.0,60.0,10.0
8670,100.0,70.0,10.0
8671,100.0,60.0,10.0
8672,200.0,80.0,10.0
8673,100.0,140.0,10.0
8674,200.0,180.0,20.0
8675,200.0,180.0,10.0
8676,200.0,200.0,20.0
8677,100.0,170.0,20.0
8678,200.0,160.0,20.0
8679,200.0,140.0,20.0
8680,100.0,160.0,30.0
8681,200.0,140.0,30.0
8682,100.0,120.0,20.0
8683,100.0,100.0,20.0
8684,100.0,80.0,20.0
8685,0.0,70.0,20.0
8686,100.0,70.0,10.0
8687,100.0,60.0,20.0
8688,100.0,60.0,10.0
8689,0.0,70.0,10.0
8690,100.0,50.0,20.0
8691,100.0,70.0,10.0
8692,100.0,60.0,10.0
8693,0.0,60.0,10.0
8694,100.0,60.0,20.0
8695,100.0,70.0,10.0
8696,100.0,80.0,10.0
8697,200.0,150.0,10.0
8698,100.0,200.0,10.0
8699,200.0,190.0,10.0
8700,200.0,200.0,20.0
8701,100.0,190.0,20.0
8702,200.0,160.0,20.0
8703,200.0,160.0,20.0
8704,100.0,160.0,20.0
8705,200.0,150.0,30.0
8706,100.0,120.0,20.0
8707,100.0,100.0,20.0
8708,100.0,80.0,20.0
8709,100.0,80.0,10.0
8710,100.0,60.0,10.0
8711,0.0,60.0,20.0
8712,100.0,60.0,10.0
8713,100.0,60.0,10.0
8714,100.0,60.0,10.0
8715,0.0,60.0,10.0
8716,100.0,60.0,20.0
8717,100.0,60.0,10.0
8718,0.0,60.0,10.0
8719,100.0,60.0,10.0
8720,100.0,60.0,0.0
8721,100.0,60.0,0.0
8722,100.0,60.0,0.0
8723,0.0,60.0,10.0
8724,100.0,70.0,0.0
8725,100.0,60.0,0.0
8726,100.0,70.0,10.0
8727,100.0,70.0,10.0
8728,0.0,60.0,10.0
8729,100.0,70.0,10.0
8730,100.0,70.0,10.0
8731,100.0,60.0,10.0
8732,100.0,60.0,20.0
8733,0.0,60.0,10.0
8734,100.0,60.0,10.0
8735,100.0,70.0,10.0
8736,100.0,60.0,20.0
8737,0.0,50.0,10.0
8738,100.0,60.0,10.0
8739,100.0,60.0,10.0
8740,100.0,60.0,10.0
8741,0.0,60.0,10.0
8742,100.0,60.0,10.0
8743,100.0,60.0,10.0
8744,0.0,60.0,10.0
8745,100.0,60.0,0.0
8746,100.0,60.0,0.0
8747,100.0,70.0,0.0
8748,100.0,60.0,0.0
8749,100.0,70.0,0.0
8750,0.0,70.0,10.0
8751,100.0,70.0,0.0
8752,100.0,70.0,10.0
8753,100.0,70.0,10.0
8754,100.0,60.0,20.0
8755,0.0,70.0,10.0
8756,100.0,60.0,10.0
8757,100.0,60.0,20.0
8758,100.0,60.0,10.0
8759,0.0,60.0,10.0
8760,100.0,60.0,10.0
8761,100.0,60.0,10.0
8762,100.0,60.0,20.0
8763,0.0,60.0,10.0
8764,100.0,60.0,10.0
8765,100.0,50.0,10.0
8766,0.0,60.0,10.0
8767,100.0,60.0,10.0
8768,100.0,60.0,0.0
8769,100.0,60.0,0.0
8770,100.0,70.0,0.0
8771,0.0,60.0,0.0
8772,100.0,70.0,10.0
8773,100.0,60.0,0.0
8774,100.0,70.0,0.0
8775,100.0,60.0,10.0
8776,0.0,70.0,10.0
8777,100.0,60.0,10.0
8778,100.0,70.0,20.0
8779,100.0,60.0,10.0
8780,100.0,60.0,10.0
8781,0.0,70.0,20.0
8782,100.0,60.0,10.0
8783,100.0,60.0,20.0
8784,0.0,60.0,10.0
8785,100.0,70.0,10.0
8786,100.0,50.0,10.0
8787,100.0,70.0,10.0
8788,0.0,60.0,10.0
8789,100.0,60.0,20.0
8790,100.0,60.0,10.0
8791,0.0,60.0,0.0
8792,100.0,60.0,10.0
8793,100.0,70.0,0.0
8794,100.0,70.0,10.0
8795,100.0,70.0,0.0
8796,100.0,70.0,0.0
8797,0.0,80.0,10.0
8798,100.0,70.0,0.0
8799,100.0,80.0,10.0
8800,100.0,70.0,10.0
8801,100.0,70.0,20.0
8802,100.0,70.0,10.0
8803,0.0,70.0,10.0
8804,100.0,60.0,10.0
8805,100.0,70.0,20.0
8806,100.0,60.0,10.0
8807,0.0,60.0,10.0
8808,100.0,60.0,10.0
8809,100.0,70.0,20.0
8810,100.0,60.0,10.0
8811,0.0,60.0,10.0
8812,100.0,60.0,10.0
8813,100.0,60.0,10.0
8814,0.0,70.0,10.0
8815,100.0,60.0,20.0
8816,100.0,60.0,10.0
8817,100.0,60.0,10.0
8818,0.0,70.0,10.0
8819,100.0,60.0,10.0
8820,100.0,70.0,10.0
8821,100.0,60.0,10.0
8822,100.0,60.0,10.0
8823,100.0,60.0,20.0
8824,0.0,70.0,10.0
8825,100.0,60.0,10.0
8826,100.0,60.0,20.0
8827,100.0,60.0,10.0
8828,100.0,60.0,10.0
8829,0.0,60.0,10.0
8830,100.0,60.0,20.0
8831,100.0,60.0,10.0
8832,0.0,60.0,10.0
8833,100.0,60.0,10.0
8834,100.0,60.0,10.0
8835,100.0,60.0,10.0
8836,0.0,60.0,20.0
8837,100.0,60.0,10.0
8838,100.0,60.0,10.0
8839,100.0,60.0,10.0
8840,100.0,80.0,20.0
8841,200.0,140.0,20.0
8842,200.0,200.0,10.0
8843,200.0,190.0,20.0
8844,200.0,210.0,30.0
8845,100.0,180.0,30.0
8846,200.0,180.0,30.0
8847,200.0,150.0,30.0
8848,200.0,170.0,30.0
8849,100.0,150.0,20.0
8850,100.0,130.0,20.0
8851,100.0,110.0,20.0
8852,100.0,80.0,20.0
8853,100.0,80.0,20.0
8854,100.0,60.0,10.0
8855,100.0,70.0,10.0
8856,0.0,60.0,20.0
8857,100.0,60.0,10.0
8858,100.0,70.0,10.0
8859,0.0,60.0,10.0
8860,100.0,60.0,10.0
8861,100.0,70.0,20.0
8862,100.0,70.0,10.0
8863,0.0,60.0,10.0
8864,200.0,90.0,10.0
8865,100.0,150.0,10.0
8866,200.0,190.0,20.0
8867,200.0,190.0,20.0
8868,200.0,220.0,20.0
8869,100.0,190.0,30.0
8870,200.0,180.0,30.0
8871,200.0,150.0,30.0
8872,100.0,180.0,30.0
8873,200.0,160.0,20.0
8874,100.0,130.0,20.0
8875,100.0,120.0,30.0
8876,100.0,90.0,20.0
8877,100.0,80.0,10.0
8878,100.0,70.0,20.0
8879,100.0,60.0,10.0
8880,100.0,70.0,10.0
8881,100.0,60.0,10.0
8882,100.0,70.0,10.0
8883,0.0,60.0,20.0
8884,100.0,60.0,10.0
8885,100.0,60.0,10.0
8886,0.0,70.0,10.0
8887,100.0,70.0,10.0
8888,200.0,80.0,10.0
8889,100.0,150.0,10.0
8890,200.0,190.0,10.0
8891,200.0,200.0,20.0
8892,200.0,220.0,30.0
8893,200.0,190.0,30.0
8894,200.0,170.0,40.0
8895,100.0,170.0,30.0
8896,200.0,190.0,40.0
8897,100.0,170.0,20.0
8898,200.0,140.0,30.0
8899,100.0,110.0,20.0
8900,100.0,90.0,10.0
8901,0.0,70.0,20.0
8902,100.0,70.0,10.0
8903,100.0,60.0,20.0
8904,100.0,70.0,10.0
8905,0.0,60.0,10.0
8906,100.0,60.0,10.0
8907,100.0,60.0,20.0
8908,100.0,70.0,10.0
8909,0.0,60.0,10.0
8910,100.0,70.0,10.0
8911,100.0,70.0,10.0
8912,100.0,80.0,20.0
8913,200.0,140.0,10.0
8914,200.0,190.0,20.0
8915,100.0,190.0,10.0
8916,200.0,200.0,20.0
8917,200.0,190.0,20.0
8918,100.0,170.0,20.0
8919,200.0,140.0,30.0
8920,200.0,170.0,20.0
8921,100.0,140.0,30.0
8922,100.0,120.0,20.0
8923,100.0,110.0,20.0
8924,100.0,80.0,10.0
8925,100.0,80.0,20.0
8926,100.0,70.0,10.0
8927,100.0,70.0,10.0
8928,0.0,60.0,20.0
8929,100.0,60.0,10.0
8930,100.0,60.0,10.0
8931,0.0,70.0,10.0
8932,100.0,60.0,10.0
8933,100.0,60.0,10.0
8934,100.0,70.0,10.0
8935,0.0,60.0,10.0
8936,100.0,70.0,10.0
8937,100.0,70.0,20.0
8938,100.0,80.0,10.0
8939,100.0,70.0,10.0
8940,100.0,80.0,20.0
8941,100.0,70.0,10.0
8942,100.0,80.0,20.0
8943,100.0,80.0,10.0
8944,100.0,70.0,10.0
8945,100.0,70.0,10.0
8946,100.0,80.0,10.0
8947,100.0,60.0,20.0
8948,100.0,70.0,10.0
8949,100.0,60.0,10.0
8950,0.0,70.0,10.0
8951,100.0,60.0,10.0
8952,100.0,60.0,10.0
8953,100.0,60.0,10.0
8954,0.0,60.0,10.0
8955,100.0,60.0,10.0
8956,100.0,60.0,10.0
8957,0.0,60.0,20.0
8958,100.0,60.0,10.0
8959,100.0,60.0,0.0
8960,100.0,60.0,10.0
8961,100.0,70.0,10.0
8962,100.0,60.0,10.0
8963,100.0,60.0,10.0
8964,100.0,70.0,0.0
8965,100.0,60.0,10.0
8966,100.0,70.0,0.0
8967,100.0,60.0,20.0
8968,100.0,70.0,10.0
8969,100.0,70.0,10.0
8970,100.0,60.0,10.0
8971,100.0,70.0,10.0
8972,100.0,60.0,10.0
8973,0.0,70.0,20.0
8974,100.0,60.0,10.0
8975,100.0,60.0,10.0
8976,100.0,60.0,10.0
8977,0.0,60.0,10.0
8978,100.0,60.0,10.0
8979,100.0,60.0,10.0
8980,100.0,60.0,10.0
8981,0.0,60.0,20.0
8982,100.0,60.0,10.0
8983,100.0,70.0,10.0
8984,100.0,70.0,10.0
8985,200.0,140.0,20.0
8986,200.0,190.0,20.0
8987,200.0,190.0,20.0
8988,200.0,200.0,30.0
8989,200.0,180.0,30.0
8990,100.0,160.0,30.0
8991,200.0,160.0,30.0
8992,200.0,170.0,40.0
8993,100.0,150.0,20.0
8994,200.0,130.0,30.0
8995,100.0,110.0,20.0
8996,100.0,80.0,20.0
8997,0.0,80.0,10.0
8998,100.0,70.0,20.0
8999,100.0,70.0,10.0
9000,100.0,70.0,10.0
9001,0.0,60.0,10.0
9002,100.0,70.0,20.0
9003,100.0,60.0,10.0
9004,100.0,60.0,10.0
9005,0.0,60.0,20.0
9006,100.0,70.0,10.0
9007,100.0,70.0,10.0
9008,100.0,90.0,10.0
9009,200.0,160.0,10.0
9010,200.0,190.0,20.0
9011,100.0,200.0,10.0
9012,200.0,220.0,20.0
9013,200.0,210.0,30.0
9014,200.0,190.0,30.0
9015,200.0,180.0,30.0
9016,100.0,190.0,30.0
9017,200.0,160.0,20.0
9018,100.0,140.0,20.0
9019,100.0,110.0,20.0
9020,100.0,90.0,20.0
9021,100.0,70.0,20.0
9022,100.0,70.0,10.0
9023,0.0,70.0,10.0
9024,100.0,70.0,20.0
9025,100.0,60.0,10.0
9026,100.0,60.0,10.0
9027,0.0,60.0,10.0
9028,100.0,60.0,20.0
9029,100.0,60.0,10.0
9030,100.0,70.0,10.0
9031,0.0,70.0,10.0
9032,200.0,80.0,10.0
9033,200.0,160.0,20.0
9034,100.0,200.0,20.0
9035,200.0,210.0,20.0
9036,200.0,250.0,20.0
9037,200.0,250.0,20.0
9038,300.0,210.0,30.0
9039,100.0,210.0,30.0
9040,200.0,220.0,30.0
9041,200.0,180.0,30.0
9042,100.0,140.0,20.0
9043,100.0,110.0,20.0
9044,100.0,90.0,20.0
9045,100.0,80.0,10.0
9046,100.0,70.0,20.0
9047,100.0,60.0,10.0
9048,0.0,70.0,10.0
9049,100.0,70.0,10.0
9050,100.0,60.0,10.0
9051,100.0,70.0,10.0
9052,0.0,60.0,10.0
9053,100.0,70.0,20.0
9054,100.0,70.0,10.0
9055,100.0,70.0,10.0
9056,100.0,80.0,10.0
9057,200.0,170.0,10.0
9058,200.0,210.0,10.0
9059,200.0,240.0,20.0
9060,200.0,270.0,20.0
9061,300.0,270.0,30.0
9062,200.0,240.0,30.0
9063,200.0,210.0,40.0
9064,200.0,230.0,40.0
9065,200.0,200.0,30.0
9066,100.0,180.0,30.0
9067,100.0,110.0,20.0
9068,100.0,80.0,20.0
9069,100.0,70.0,10.0
9070,100.0,70.0,20.0
9071,0.0,70.0,10.0
9072,100.0,60.0,10.0
9073,100.0,70.0,10.0
9074,100.0,60.0,10.0
9075,0.0,60.0,10.0
9076,100.0,70.0,20.0
9077,100.0,60.0,10.0
9078,0.0,70.0,10.0
9079,100.0,70.0,10.0
9080,200.0,80.0,20.0
9081,200.0,160.0,20.0
9082,200.0,190.0,30.0
9083,100.0,210.0,20.0
9084,200.0,210.0,30.0
9085,200.0,190.0,30.0
9086,200.0,170.0,30.0
9087,200.0,160.0,20.0
9088,200.0,190.0,30.0
9089,100.0,160.0,20.0
9090,100.0,120.0,20.0
9091,100.0,110.0,20.0
9092,100.0,80.0,10.0
9093,100.0,70.0,20.0
9094,100.0,60.0,10.0
9095,100.0,70.0,10.0
9096,0.0,60.0,10.0
9097,100.0,70.0,10.0
9098,100.0,60.0,10.0
9099,0.0,60.0,10.0
9100,100.0,60.0,10.0
9101,100.0,60.0,10.0
9102,0.0,60.0,10.0
9103,100.0,70.0,10.0
9104,100.0,60.0,10.0
9105,100.0,60.0,10.0
9106,100.0,70.0,10.0
9107,100.0,70.0,10.0
9108,100.0,70.0,10.0
9109,0.0,70.0,0.0
9110,100.0,70.0,10.0
9111,100.0,70.0,10.0
9112,100.0,80.0,10.0
9113,100.0,70.0,10.0
9114,100.0,70.0,10.0
9115,0.0,60.0,20.0
9116,100.0,70.0,10.0
9117,100.0,60.0,10.0
9118,100.0,70.0,10.0
9119,0.0,60.0,10.0
9120,100.0,60.0,10.0
9121,100.0,70.0,10.0
9122,100.0,60.0,10.0
9123,0.0,60.0,10.0
9124,100.0,60.0,10.0
9125,100.0,70.0,10.0
9126,0.0,60.0,10.0
9127,100.0,60.0,10.0
9128,100.0,70.0,10.0
9129,100.0,60.0,10.0
9130,100.0,70.0,10.0
9131,200.0,70.0,10.0
9132,100.0,70.0,10.0
9133,100.0,70.0,10.0
9134,100.0,70.0,10.0
9135,100.0,70.0,20.0
9136,100.0,70.0,20.0
9137,100.0,70.0,10.0
9138,100.0,70.0,10.0
9139,100.0,70.0,20.0
9140,100.0,70.0,10.0
9141,0.0,70.0,10.0
9142,100.0,60.0,20.0
9143,100.0,70.0,10.0
9144,100.0,60.0,10.0
9145,0.0,60.0,10.0
9146,100.0,60.0,10.0
9147,100.0,70.0,10.0
9148,0.0,60.0,10.0
9149,100.0,60.0,20.0
9150,100.0,70.0,10.0
9151,100.0,70.0,0.0
9152,100.0,80.0,20.0
9153,200.0,150.0,10.0
9154,200.0,200.0,10.0
9155,200.0,230.0,20.0
9156,200.0,260.0,30.0
9157,200.0,250.0,30.0
9158,300.0,210.0,30.0
9159,200.0,190.0,40.0
9160,100.0,200.0,30.0
9161,200.0,180.0,30.0
9162,100.0,150.0,20.0
9163,100.0,110.0,20.0
9164,100.0,80.0,20.0
9165,100.0,80.0,10.0
9166,100.0,70.0,10.0
9167,0.0,70.0,20.0
9168,100.0,70.0,10.0
9169,100.0,60.0,10.0
9170,0.0,70.0,10.0
9171,100.0,70.0,10.0
9172,100.0,60.0,20.0
9173,0.0,70.0,10.0
9174,100.0,70.0,10.0
9175,100.0,70.0,20.0
9176,100.0,90.0,20.0
9177,200.0,160.0,20.0
9178,200.0,190.0,30.0
9179,200.0,200.0,30.0
9180,100.0,210.0,30.0
9181,200.0,190.0,40.0
9182,200.0,180.0,30.0
9183,200.0,160.0,40.0
9184,200.0,170.0,30.0
9185,100.0,150.0,30.0
9186,100.0,130.0,20.0
9187,100.0,110.0,20.0
9188,100.0,80.0,10.0
9189,100.0,70.0,20.0
9190,100.0,70.0,10.0
9191,0.0,70.0,20.0
9192,100.0,70.0,10.0
9193,100.0,60.0,10.0
9194,100.0,60.0,10.0
9195,0.0,60.0,10.0
9196,100.0,70.0,20.0
9197,100.0,60.0,10.0
9198,0.0,60.0,10.0
9199,100.0,70.0,10.0
9200,200.0,80.0,10.0
9201,100.0,160.0,10.0
9202,200.0,190.0,10.0
9203,200.0,200.0,20.0
9204,200.0,210.0,20.0
9205,200.0,170.0,20.0
9206,200.0,170.0,30.0
9207,100.0,160.0,20.0
9208,200.0,190.0,30.0
9209,200.0,160.0,30.0
9210,100.0,140.0,10.0
9211,100.0,100.0,20.0
9212,100.0,90.0,20.0
9213,100.0,70.0,10.0
9214,100.0,60.0,20.0
9215,0.0,70.0,10.0
9216,100.0,60.0,10.0
9217,100.0,60.0,10.0
9218,100.0,60.0,10.0
9219,0.0,60.0,10.0
9220,100.0,70.0,10.0
9221,100.0,60.0,10.0
9222,0.0,70.0,10.0
9223,100.0,70.0,10.0
9224,200.0,80.0,10.0
9225,100.0,140.0,20.0
9226,200.0,190.0,10.0
9227,200.0,190.0,20.0
9228,200.0,220.0,20.0
